timestamp,http_success_rate,p50_latency,p90_latency,p95_latency,p99_latency,fallback_ratio,error_rate,error_rate_4xx,error_rate_5xx,cpu_percent,rss_mb,request_rate,fallback_total,effective_fallback_total,fallback_http,fallback_message,fallback_cache,http_adapter_ops,message_bus_rpc_attempts,cache_get_attempts,fb_http_ratio,fb_message_ratio,fb_cache_ratio,plugin_reload_success,plugin_reload_failure,snapshot_create_success,snapshot_create_failure,snapshot_restore_success,snapshot_restore_failure,effective_fallback_ratio,sample_num
2025-11-24 14:12:34,0.99,0.00020990219129677325,0.0003899568754128162,0.0003899568754128162,0.0005914102227619038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-11-24 14:13:04,0.99,0.00021053320833333336,0.00039042461206896544,0.00039042461206896544,0.0005932321582142852,0,0,0,0,0,0,38.0666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2025-11-24 14:13:34,0.99,0.00021048727819444448,0.0003896251638563049,0.0003896251638563049,0.0005931195866013079,0,0,0,0,0,0,39.2666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2025-11-24 14:14:05,0.99,0.00021037416198730472,0.0003886086346503495,0.0003886086346503495,0.0005902343161919504,0,0,0,0,0,0,39.7666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2025-11-24 14:14:36,0.99,0.0002108656222352711,0.00038943980332855087,0.00038943980332855087,0.0005946924456862749,0,0,0,0,0,0,36.3666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
