ts,ms,status
2025-11-20T10:12:54+08:00,49,500
2025-11-20T10:12:55+08:00,36,500
2025-11-20T10:12:56+08:00,35,500
2025-11-20T10:12:57+08:00,38,500
2025-11-20T10:12:58+08:00,35,500
2025-11-20T10:12:59+08:00,36,500
2025-11-20T10:13:00+08:00,37,500
2025-11-20T10:13:01+08:00,35,500
2025-11-20T10:13:02+08:00,39,500
