ts,ms,status
2025-11-20T10:13:23+08:00,48,500
2025-11-20T10:13:24+08:00,34,500
2025-11-20T10:13:25+08:00,35,500
2025-11-20T10:13:27+08:00,41,500
2025-11-20T10:13:28+08:00,40,500
2025-11-20T10:13:29+08:00,38,500
2025-11-20T10:13:30+08:00,40,500
2025-11-20T10:13:31+08:00,39,500
2025-11-20T10:13:32+08:00,37,500
