ts,ms,status
2025-11-20T10:16:30+08:00,35,200
2025-11-20T10:16:31+08:00,36,200
2025-11-20T10:16:32+08:00,32,200
2025-11-20T10:16:33+08:00,31,200
2025-11-20T10:16:34+08:00,33,200
2025-11-20T10:16:35+08:00,32,200
2025-11-20T10:16:36+08:00,32,200
2025-11-20T10:16:37+08:00,34,200
2025-11-20T10:16:38+08:00,34,200
2025-11-20T10:16:39+08:00,32,200
